Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,38882085.3,1318,1116.2106,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,28558454.8,1289,1485.796,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,14311137.7,598,1449.8578,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,14058363.3,595,1465.238,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,14058363.3,595,1465.238,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,14058363.3,595,1465.238,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,14058363.3,595,1465.238,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3993083.3,395,1202.8765,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,1347357,244,1343.3446,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,169400,7,1297.195,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,1181182.5,24,1013.1589,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,737754.4,86,1105.1903,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,241315.2,26,1702.8874,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,496439.2,60,889.2034,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,10065280,200,1570.239,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,415052.4,4,1655.9547,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,415052.4,4,1655.9547,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,47385,0,1968.5227,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,88436.3,0,940.2024,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,90410,1,1669.369,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,188821.1,3,1881.4444,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA,435679.2,38,1768.2353,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA6a,30553.2,4,2045.7,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA2/3,97741.8,1,2158.4592,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA5,215570.9,33,1820.8086,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA1,91813.3,0,1074.6506,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,41675.1,0,1744.3,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,41675.1,0,1744.3,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,2120588.6,55,1939.1681,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,1134233.4,16,1956.8294,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,322959.5,6,1889.262,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,277652.3,2,2130.327,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl1,18119.1,1,933.2941,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,515502.5,7,1949.7258,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,478551.4,31,1783.6394,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,168302.9,8,2189.9691,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,92381.2,4,1708.8202,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,46463.6,0,798.7174,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,171403.7,19,1708.1341,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,507803.8,8,2038.556,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,111409.4,3,1511.5377,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,198983.5,2,2399.555,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,197410.9,3,1958.9572,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,836552.5,14,1684.6204,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,139961,0,875.2624,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,125523.8,0,1642.8306,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,235682.1,4,1966.6889,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,335385.5,10,1772.5647,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,1360938.4,19,1215.0824,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,955649.6,12,1323.7019,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,215545.1,5,1988.7696,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,213051.4,2,1188.401,0
"4691_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,427583.3,1,1242.6906,0
