Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,26665043.8,2,1558.2408,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,26665043.8,2,1558.2408,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,14270914.4,2,1594.4099,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,13950411.4,2,1603.9347,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,13950411.4,2,1603.9347,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,1211676.7,1,1341.8431,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,218676.4,0,1286.3981,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,218676.4,0,1286.3981,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,218676.4,0,1286.3981,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,993000.3,1,1352.3033,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRv,987482.3,1,1359.6581,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACB,254072.4,0,1399.0496,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OT,733409.9,1,1348.746,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,12738586.1,1,1629.437,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,12553960,1,1630.6839,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,9475784.6,1,1653.735,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,386553.3,0,1390.9428,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,386553.3,0,1390.9428,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,55857.9,0,1802.1509,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,82517.6,0,948.359,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,82466.8,0,1426.0513,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,165711,0,1455.9679,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU,70276.9,0,896.3939,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU1,55752.1,0,804.3725,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU2/3,14524.8,0,1387.9167,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA,671771.9,0,1738.0536,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA6a,181000.2,0,1872.9602,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA2/3,111023.8,0,1958.1132,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA5,266673.8,0,1676.8378,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA1,113074.2,0,1353.2162,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,1680825.5,0,1655.3423,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,1010605.1,0,1722.5511,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,309230.9,0,2099.6237,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6b,1441.9,0,1485,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,184617.3,0,1665.6127,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,446075.1,0,1640.2965,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId1,69239.8,0,713.2769,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv,670220.4,0,1565.0643,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv5,312353.7,0,1714.4694,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv6a,19963.8,0,2060.2632,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv2/3,286410.5,0,1580.2909,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv1,51492.4,0,620.9388,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,7035.3,0,1432.7143,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6b,4182.6,0,1374.2,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,2852.7,0,1525,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SS,33650.6,0,770.1667,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp,33650.6,0,770.1667,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-m,33650.6,0,770.1667,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-m1,33650.6,0,770.1667,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,1106447.3,1,2136.1769,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,791306.4,0,2110.9812,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,509015.2,0,2096.907,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,16227.2,0,2122.7143,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,238849.4,0,2133.2009,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6b,27214.7,0,2177.5,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,166134.6,1,2067.478,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6b,7484.5,0,1615.8571,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,158650.1,1,2121.5163,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,149006.3,0,2344.1586,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,97644.5,0,2321.172,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,38835.7,0,2325.7632,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6b,12526.2,0,2489.4545,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,790903.5,0,1610.5684,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,114902.4,0,2037.2124,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,248540.2,0,1701.8621,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,299075.6,0,1653.8768,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6b,2699,0,1356,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,125686.3,0,889.5124,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MO,4728415.8,0,1567.7559,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp,2147150.3,0,1688.5336,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp1,268782.3,0,917.8937,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp6a,185742.2,0,2230.2402,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp5,804055.1,0,1830.22,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp2/3,888570.7,0,1697.7344,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs,2581265.5,0,1473.7289,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs6b,9570.3,0,1392.1,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs1,339099,0,1042.8148,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs2/3,595046.6,0,1068.5719,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs6a,771583,0,1905.3488,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs5,865966.6,0,1506.5012,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3078175.3,0,1551.4854,0
"4692_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,247942.7,0,1551.8228,0
