Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,50313295.3,8250,1404.5433,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,50313295.3,8250,1404.5433,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,25516785.5,4185,1404.7513,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,21332553.2,4070,1486.7364,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,16933457.3,2810,1558.8099,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,5633438.5,465,1352.349,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,1447622.2,63,939.1574,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALd,783863.1,5,873.4443,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GPe,783863.1,5,873.4443,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALm,723.05,0,1784,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TRS,723.05,0,1784,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,231573.4,12,1170.7623,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,231573.4,12,1170.7623,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,4185816.3,402,1490.1385,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",sAMY,478838.6,140,1355.7533,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AAA,179640.6,30,1415.9884,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEA,150635.5,40,1311.028,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEAm,150635.5,40,1311.028,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",IA,9569.9,0,1064.4,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MEA,138992.6,70,1305.3985,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRd,3350320,179,1515.7357,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CP,3350320,179,1515.7357,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,11300112.2,2345,1659.5139,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10640120.4,2152,1679.356,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",HPF,94620.4,0,1062,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",HIP,94620.4,0,1062,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",IG,10664.7,0,1153.9,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CA,83955.8,0,1088.975,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CA3,83955.8,0,1088.975,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,1864238.6,1061,1583.4671,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT,303126,207,1613.4355,0
"4709_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT3,65159.4,21,1752.5079,0
