Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,62059722.5,7320,1086.2182,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,46099190.7,7299,1414.9247,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,46099190.7,7299,1414.9247,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,24357007.2,4167,1363.9524,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,20698445.9,3857,1434.1153,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,19635840.4,2929,1444.7803,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,9424530.6,786,1444.9143,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,2638308.7,386,1334.1273,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALc,565441.1,122,1118.4588,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",BST,565441.1,122,1118.4588,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALd,17138.5,6,1095,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GPe,17138.5,6,1095,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALm,867437.1,156,1629.4467,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TRS,716744.5,134,1735.1156,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MSC,150692.6,22,1152.0068,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NDB,150692.6,22,1152.0068,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,1098916.7,82,1220.8419,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MA,59633.2,2,1429.5088,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,1039283.5,80,1207.5112,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,6786211.1,400,1488.5524,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSX,405122.8,90,1574.1858,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SF,200770.8,32,1729.4513,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LS,204352.1,58,1435.5,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSv,64949.8,48,1140.5397,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSc,139402.3,10,1572.7143,0
"4704_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",sAMY,1125.3,0,1489,0
