Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,34904165.7,10803,744.1216,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,25772439.7,10679,958.0483,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,12859853.9,5694,932.3108,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,12557202.4,5669,942.0386,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,12557202.4,5669,942.0386,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,12557202.4,5669,942.0386,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,12557202.4,5669,942.0386,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3681580.3,1968,905.895,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,2145358.1,1302,930.2563,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,103802.2,10,695.3838,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,623294.2,188,835.9178,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,266282.3,79,798.4786,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,357012,109,852.2235,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,8875623.1,3701,956.9917,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,328911,20,1119.8932,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,328911,20,1119.8932,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,10431.5,1,1002.8,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,82634.4,2,768.0617,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,82961.5,11,1103.8,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,152883.7,6,1334.5068,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA,135741.7,54,916.3008,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA2/3,37007.2,17,1032.8611,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA5,50426.8,36,935.0408,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA1,48307.7,1,806.48,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,69457.8,8,1108.6818,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,69457.8,8,1108.6818,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,2153303,1592,1073.651,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,845710.9,692,1112.6375,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,190228.4,127,1124.3696,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,189333.4,205,1201.4746,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl1,117370.3,10,845.513,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,348778.9,350,1175.0455,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,634819.6,333,995.2097,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,100449.1,86,1110.5,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,127787,35,953.8537,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,106366,1,921.5686,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,300217.5,211,992.8472,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,672772.4,567,1099.5158,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,223352.6,155,1026.6256,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl1,4166.3,2,1177.8,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,152795.6,155,1198.4225,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,292457.9,255,1099.7236,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,792978.1,278,949.5371,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,149976,6,802.5548,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,132855.1,46,1063.2283,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,157975.2,24,1012.78,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,352171.9,202,950.6369,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,1264141.1,556,697.4067,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,963333.7,497,665.4685,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,102975.8,67,1149.0816,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,288637,160,433.2852,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,402883.2,253,902.5366,0
"4532_slide1_rescan.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId1,168837.8,17,206.9938,1
