Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,32885291.4,461,1179.1701,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,21657150.8,440,1697.8005,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,10664992,271,1718.1242,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,10433010.9,266,1735.2053,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,10433010.9,266,1735.2053,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10433010.9,266,1735.2053,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10433010.9,266,1735.2053,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,2557984.6,212,1586.8195,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,1639672.9,157,1819.6755,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,436443.3,29,1156.5133,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,173618.6,16,1516.4606,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,262824.7,13,950.131,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,7875026.4,54,1787.0758,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,398231.8,0,1259.6827,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,398231.8,0,1259.6827,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,42058.7,0,906.5897,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,85083.3,0,796.2941,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,88935.9,0,2261.5882,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,182153.9,0,1063.9143,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA,206711.1,4,1685.8276,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA6a,4063.4,2,2447,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA2/3,46876.1,0,2292.7917,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA5,100747.6,2,1665.0404,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA1,55024,0,1199.9216,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,40278.9,0,1961.2,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,40278.9,0,1961.2,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,1750678.6,28,2341.6996,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,823629.1,6,2425.3136,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,167937.9,4,2595.3711,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,202764.9,0,2404.0933,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl1,100433.9,1,2303.3125,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,352492.4,1,2391.8179,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,421618.3,10,2046.2603,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,103611,0,2400.5051,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,76788.4,3,2084.3562,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,80211.3,2,1582.9481,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,161007.5,5,2026.62,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,505431.2,12,2481.7083,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,163745.1,10,2565.729,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl1,4495.3,0,1740,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,135113.6,0,2608.8692,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,202077.2,2,2355.0725,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,691381.1,7,1385.1168,0
"5875_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,124372.9,1,833.3496,0
