Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,49965726.1,2759,1385.6797,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,49965726.1,2759,1385.6797,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,25107459.1,1448,1404.974,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,20225012.6,1173,1514.3914,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,18534562.9,835,1576.6014,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,7707864.1,92,1286.2363,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,2753784.4,40,995.8633,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALc,645047.1,26,1202.798,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",BST,645047.1,26,1202.798,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALd,751503.2,0,914.7687,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GPe,751503.2,0,914.7687,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALm,302409.5,12,998.2535,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TRS,121718.6,0,1169.675,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MSC,180690.9,12,881.0706,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NDB,180690.9,12,881.0706,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,689131,1,973.6646,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MA,180631.6,1,1220.3955,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,508499.4,0,893.2438,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,4954083.9,52,1447.5655,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSX,207218.9,0,1068.8482,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SF,144916.3,0,1078.4485,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LS,62302.6,0,1061.377,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSc,62302.6,0,1061.377,0
"4708_slide2.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",sAMY,498852,22,1273.5253,0
