Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,16982804.8,9770,1537.69,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,8009988.8,8316,1569.407,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,7783233.9,8248,1588.3866,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,7783233.9,8248,1588.3866,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,7783233.9,8248,1588.3866,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,7783233.9,8248,1588.3866,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,2315564.6,1477,1358.4636,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,1337657.6,898,1220.4846,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,458.77,0,1217,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,458.77,0,1217,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOB,784432.9,503,1659.988,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,5467669.3,6771,1693.0735,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,106688.7,106,1247.3762,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,106688.7,106,1247.3762,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,40572.5,49,1288.8919,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,40761.1,38,1138.5366,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,25355,19,1305.12,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,182602.7,270,1897.3046,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,23208.8,31,1885.1,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP5,159393.9,239,1897.9474,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,1945915.4,2239,1783.7046,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,718153.7,1086,1907.3495,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,176030.9,263,1855.6946,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl1,131532.3,186,1882.622,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,410590.5,637,1938.049,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,482190.9,544,1736.1253,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,122360.3,138,1660.525,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,141277.6,120,1640.8681,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,218553,286,1832.9519,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,745570.8,609,1709.3699,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,238093.7,187,1820.8089,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl1,193187.9,50,1310.1793,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,13044.5,23,1864.0769,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,301244.7,349,1864.6537,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,524220.2,685,1653.3742,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,109685.2,156,1486.2745,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,92628.3,131,1565.3407,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,321906.7,398,1729.8164,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,461119.7,641,1761.1356,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,439215.8,629,1797.0409,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,188652,294,1842.4751,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,167513.6,298,2057.8313,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId1,83050.2,37,1093.4231,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv,21903.9,12,1195.1304,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv2/3,4140.2,7,1717.8,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv1,17763.7,5,1042.2941,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MO,2247122.6,2830,1616.1316,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs,2247122.6,2830,1616.1316,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs1,504149.5,266,1138.0805,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs2/3,844801,1217,1723.7883,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs5,898172.1,1347,1762.9081,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",fiber tracts,226693,68,917.5628,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",cm,226693,68,917.5628,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",In,226693,68,917.5628,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",aco,99075.4,60,1203.1354,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",lotg,127617.6,8,746.8475,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",lot,121397.6,0,693.7456,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",lotd,6220,8,1352.7143,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,8972816.4,1454,1504.387,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,8739385,1374,1521.7387,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,8739385,1374,1521.7387,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,8739385,1374,1521.7387,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,8739385,1374,1521.7387,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,2377838.6,349,1393.6849,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,1513855.4,290,1335.097,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,161002,11,1577.5425,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,161002,11,1577.5425,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOB,494138.3,31,1743.6186,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,6361546.3,1025,1565.0521,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,127114.5,7,1410.5776,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,127114.5,7,1410.5776,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,39496.9,2,1368.6154,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,40224.3,0,1343.1316,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,47393.3,5,1541.9565,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,97449.8,23,1869.7582,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,97449.8,23,1869.7582,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,1926588.4,406,1646.4909,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,735944.1,88,1785.076,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,145871.1,22,1918.5143,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,150463.1,24,1911.1479,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl1,116989.2,19,1224.4649,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,322620.8,23,1887.9406,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,504496.7,142,1420.8074,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,24035.6,9,1662.7273,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,120586.8,11,1133.8983,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,141084.4,59,1483.748,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,218790,63,1552.3654,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,686147.5,176,1667.7401,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,200100.2,58,1660.8254,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl1,135310.9,19,1552.4252,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,87527.4,33,1772.3452,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,263209.1,66,1698.056,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,511010.7,140,1366.5195,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,117974.5,89,1238.3596,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,85829.2,4,1520.1566,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,47748.7,12,1648.7174,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,259458.3,35,1317.4634,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,802613.1,344,1553.3508,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,666114,245,1565.0899,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,56357.3,2,1990.2778,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,178739.2,122,1500.568,0
"5375_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,320366.9,109,1797.8158,0
