Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,31008501,1796,885.0261,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,19373271.7,1736,1286.222,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,10904940,753,1189.7007,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,10409262.7,734,1232.1854,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,10409262.7,734,1232.1854,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10409262.7,734,1232.1854,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10409262.7,734,1232.1854,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3413387.5,313,806.5939,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,2048646.3,90,726.4442,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOB,1137921.4,216,900.7217,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,6995875.3,421,1438.593,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,164414.9,4,1116.3791,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,164414.9,4,1116.3791,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,47449.1,1,930.8667,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,52358.1,2,1304.6471,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,64607.6,1,1117.1833,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,145962.2,7,1516.2158,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,145962.2,7,1516.2158,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,2030238.5,93,1565.6912,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,780064.3,22,1759.2995,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,163908,4,1694.7403,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,100941.8,3,1731.7766,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl1,131433.7,1,1651.8661,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,383780.9,14,1826.7285,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,525000.2,27,1232.8869,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,9948.5,2,1326.9,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,136399.7,2,1353.3309,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,151463.5,1,970.4085,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,227188.5,22,1316.4299,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,725173.9,44,1590.8905,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,216034.9,15,1581.1463,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl1,165207.2,9,1497.3019,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,67955.2,0,1465.197,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,275976.6,20,1678.7909,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,617119.8,39,1263.3993,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,117999,0,1170.4643,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,104512.9,3,1431.1078,0
"4636_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,39808.6,0,1153.2105,0
