Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,26726461.2,2812,1334.3082,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,13653683,1650,1305.7875,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,13023470.8,1583,1299.1266,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,13023470.8,1583,1299.1266,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,13023470.8,1583,1299.1266,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,12909554.9,1559,1300.7898,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3269653.1,854,1215.7049,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,1048416,436,1513.0353,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,209971.6,54,1220.2764,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,936083.6,167,1156.1905,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,632512.6,91,912.4205,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,207399.1,52,1159.68,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,425113.5,39,799.2338,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,9639901.8,705,1330.5257,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,575140.6,109,1283.6912,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,575140.6,109,1283.6912,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,120112.1,24,1537.7018,0
"4705_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6b,1739.5,0,1473,0
