Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,45356466.5,10532,1041.4389,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,45356466.5,10532,1041.4389,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,45356466.5,10532,1041.4389,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,22977424.5,5508,1170.9654,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,19537025.2,5302,1219.2004,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,16535674.2,2802,1273.3197,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,5977554,748,1127.9385,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,1444924.5,158,919.3199,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALc,1541.8,0,1136,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",BST,1541.8,0,1136,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALd,774461.5,2,885.6362,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GPe,774461.5,2,885.6362,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALm,80728.2,6,995.1026,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TRS,80728.2,6,995.1026,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,217944.9,52,1016.7115,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,217944.9,52,1016.7115,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,4532629.6,590,1196.7952,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSX,248891.9,10,1733.0913,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LS,139675.9,4,2105.7594,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSc,139675.9,4,2105.7594,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SF,109216,6,1280.5505,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",sAMY,465953.6,228,1233.5477,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AAA,137639.4,58,1353.3615,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEA,186773.2,42,1178.3944,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEAc,20238.1,20,1404.3158,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEAm,166535.1,22,1139.3459,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",IA,6694.7,6,2094.1667,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MEA,134846.4,122,1152.3488,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRd,3464995.4,204,1156.705,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CP,3464995.4,204,1156.705,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10557984.4,2054,1358.0152,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,9825208.1,1640,1356.4091,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",HPF,13151.2,0,984.9231,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",HIP,13151.2,0,984.9231,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",IG,13151.2,0,984.9231,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,1952143.2,1048,1448.3462,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT,303936.8,58,1236.8062,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT3,44195.2,2,1510.75,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT1,105910.5,20,863.6311,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT2,153831.1,36,1417.2466,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",COA,219907.5,164,1349.4493,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",COAa,219907.5,164,1349.4493,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAA,234097.5,100,1491.0224,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,1124085.3,716,1556.2941,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,7859922.3,592,1330.8679,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,642374.6,52,1148.9346,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,314858.5,16,1062.027,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,64592.7,0,1051.1864,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,74665.1,12,1235.1389,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6b,2785.4,0,1314.5,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,65107.6,0,819.8594,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,107707.7,4,1123.4486,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv,327516.1,36,1213.4058,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv1,63099.5,0,902.4259,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv5,129461,24,1434.8374,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv2/3,73311.5,12,980.8028,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv6a,50952.8,0,1438.5417,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv6b,10691.2,0,1527.8333,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,471904.1,12,1036.3728,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIp,471904.1,12,1036.3728,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIp1,83299.4,0,754.7722,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIp2/3,150739.8,8,1251.5137,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIp6a,95818.1,4,960.1778,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIp5,140195.2,0,1017.3806,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIp6b,1851.6,0,889,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC,534625.9,70,1170.6957,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC5,160773.4,2,1019.8917,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC2/3,126441.7,0,1312.7563,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC6b,11941.3,4,1388.8333,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC6a,112148,60,1216.8796,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC1,88005.6,4,1117.4375,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",VISC4,35315.9,0,1421.2857,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SS,5100399.5,410,1458.5475,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp,3699260.6,232,1437.2328,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un,377973.5,24,1402.1573,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un1,30826.9,0,1210.963,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un6b,6591.5,2,915.1667,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un6a,116246.1,12,1621.0364,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un5,94535.5,6,1433.022,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un4,54024.5,0,1304.902,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-un2/3,75749,4,1210.6389,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd,572689.1,30,1389.8117,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd4,119052.6,6,1826.5179,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd5,34718.2,0,1443.1212,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd2/3,244091.3,8,1297.0383,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd1,174827,16,1251.7844,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll,868238.6,46,1365.5667,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll1,146187.2,12,1261.0414,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll4,126781.2,2,1284.1818,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll5,172265.4,4,1514.6503,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll2/3,299749.4,16,1332.6401,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll6a,116039.2,12,1452.0092,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ll6b,7216.1,0,686.2857,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n,1110246.6,62,1528.6467,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n1,51992.6,2,1253.84,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n4,209184.3,2,1746.3518,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n5,271518.8,4,1377.7549,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n2/3,149462.8,0,1239.7535,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n6a,400216.7,52,1687.4278,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-n6b,27871.5,2,1325.3667,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul,770088.5,70,1411.8861,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul6b,19372.1,0,723.7647,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul4,98886.6,2,1291.1053,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul5,187157.6,6,1514.7135,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul2/3,160162.9,8,1341.9739,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul6a,242049.5,52,1525.5242,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-ul1,62459.8,2,1239.7627,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs,1401138.9,178,1514.174,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs4,175181,14,1758.7321,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs5,338818.8,2,1528.3951,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs2/3,320549.2,20,1530.0822,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs6a,339895.5,104,1585.1402,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs1,193276.4,28,1084.9351,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSs6b,33418,10,1592.7273,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MO,1110618.1,48,1065.5669,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp,651324.6,22,1170.3605,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp5,192168.8,0,1163.5275,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp1,79328.2,8,1061.9437,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp6a,188746.5,14,1287.547,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp6b,13732.7,0,819.5833,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp2/3,177348.4,0,1117.7605,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs,459293.5,26,921.3478,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs6b,3369.4,0,1304.6667,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs1,77210.2,14,870.2877,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs5,145495.1,6,845.2878,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs2/3,123454.8,0,827.8136,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs6a,109764,6,1137.0189,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXsp,732776.3,414,1367.5914,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CLA,31767.9,18,1010.129,0
