Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,47687556.2,7750,754.462,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,33240390,7710,1021.4551,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,17108381.3,3546,1000.6698,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,15832708.3,3439,1022.4395,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,15832708.3,3439,1022.4395,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,5671657.3,961,952.3006,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,255670.2,30,942.7049,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,255670.2,30,942.7049,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,255670.2,30,942.7049,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,5415987.1,931,952.3646,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSX,60528.8,29,885.4912,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LS,60528.8,29,885.4912,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSr,60528.8,29,885.4912,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRd,2667046.8,105,950.5346,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CP,2667046.8,105,950.5346,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRv,2102438.9,497,988.2216,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACB,1349216.9,383,1005.4404,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OT,753222,114,955.1133,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10161978.3,2478,1062.0298,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,9696215.6,2410,1068.2953,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,8102935.6,1791,1075.6267,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,1251118.1,605,1055.4626,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,575206.8,309,1049.2468,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,139136.8,40,1061.9924,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6b,4520.5,0,820.2,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,105365.3,52,973.1748,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,101568.2,60,1033.4227,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,224615.9,157,1080.0423,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv,675911.3,296,1059.5694,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv5,285447.4,186,1115.2788,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv2/3,134616,50,1119.1628,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv6a,99892.2,38,1066.6064,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv6b,15123.8,0,831.8235,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAv1,140831.9,22,915.5662,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU,367255.4,89,1094.5879,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU1,42374.2,0,672.4103,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU6a,48929.1,6,1195.3556,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU4,34673.7,21,1324.0625,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU2/3,95455.9,38,1162.3956,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU5,145822.5,24,1088.3453,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,1065473.5,178,950.2502,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,608804,65,968.3958,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,165417.9,18,1099.1069,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6b,23795.9,2,780.3077,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,124150.3,8,907.6695,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,254253.2,36,987.7583,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId1,41186.8,1,645.275,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv,456669.5,113,916.1244,0
"4658_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv5,185872.2,53,976.8475,0
