Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,47477760.2,21005,961.3274,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,47216668.9,21001,964.1461,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,24581184.6,11401,1005.1953,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,20850992.5,11143,1023.8211,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,16880017.2,9412,1089.1528,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,5892786.4,1163,943.8366,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,1232252.2,63,812.3935,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALd,646281.7,23,776.5831,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GPe,646281.7,23,776.5831,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALm,53601.4,2,2388.8302,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TRS,53601.4,2,2388.8302,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,145452.5,14,734.0438,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,145452.5,14,734.0438,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,4660534.2,1100,979.1364,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSX,254217.2,13,2123.0798,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LS,180936.7,9,2040.6023,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSc,171944.8,9,2044.2195,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",LSr,8992,0,2146.25,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SF,73280.4,4,2336.597,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",sAMY,1043796,436,886.3209,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEA,550418.9,193,911.7692,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEAc,170616.9,20,949.1595,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEAl,105542.5,51,980.52,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CEAm,274259.4,122,865.2093,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",IA,101491.6,48,1139.9898,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",BA,53374.8,32,719.1731,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MEA,338510.8,163,789.0781,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRd,3128898.6,583,929.5656,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CP,3128898.6,583,929.5656,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10987254.4,8249,1166.6776,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10144534.3,7854,1187.1949,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",HPF,13011.4,0,1177.6429,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",HIP,13011.4,0,1177.6429,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",IG,13011.4,0,1177.6429,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,1891397.1,994,875.6833,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT,15864.4,11,864.4375,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT3,5710.4,4,842.2,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT1,1066.8,0,865.5,0
"_06.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",NLOT2,9087.2,7,890.4444,0
