Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,43857524.1,1202,2868.3177,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,32076391.4,1189,3801.9144,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,17288625.2,459,3709.3484,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,16790039.8,454,3741.3133,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,16790039.8,454,3741.3133,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,16790039.8,454,3741.3133,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,16718374.1,454,3743.5148,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,4173595.5,308,3389.606,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,1324455.1,229,3672.7045,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,195197.6,4,3072.9381,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,1391265.8,29,3605.9484,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,714473,34,2688.105,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,269721,16,2864.3077,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,444752,18,2619.7757,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,12544778.6,146,3860.9709,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,550070.8,7,4243.3198,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,550070.8,7,4243.3198,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,109073,1,5096.9126,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,99005.9,0,2583.7766,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,109821.8,0,3942.1905,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,232170.1,6,4620.9324,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU,135387.3,0,2881.8468,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU1,61133.1,0,2553.7931,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU2/3,74254.2,0,3212.3286,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA,639896.4,26,2927.3531,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA6a,126773.5,4,3210.6612,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA2/3,121158.3,0,2725.375,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA5,281849.7,22,2738.978,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA1,110114.9,0,3253.1881,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SS,489961.2,9,3145.0515,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp,489961.2,9,3145.0515,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-m,489961.2,9,3145.0515,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-m2/3,264385.8,6,3659.1008,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-m1,225575.3,3,2479.7767,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,1843667.6,11,3420.4248,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,1014248.8,0,3590.9319,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,219877.2,0,3520.2775,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,245208.6,0,3064.2851,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6b,28143.8,0,2741.7083,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,521019.2,0,3914.5451,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,509916.3,8,3177.499,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,151697.2,1,3202.2937,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6b,8226.1,0,3061,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,117891.6,0,3016.0357,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm1,72329.5,3,3602.9857,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,159771.9,4,3052.0844,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,319502.5,3,3281.8867,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,80223.6,1,3320.5584,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6b,11655.8,0,2850.9091,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,101367.6,0,3036.6526,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,126255.5,2,3543.2314,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,979410.9,17,3865.0967,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6b,10442.9,0,3789.8182,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,163155.5,0,2688.6226,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,145923.5,2,3587.0563,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,291670.9,4,4460.3782,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,368218.1,11,4029.7037,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,1811498.1,11,3818.9306,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,1173075.2,4,3919.4541,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,348308.2,4,4178.897,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6b,6742,0,2700.7143,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,232827.9,0,3825.2332,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,491839,0,4059.8355,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId1,93358,0,2698.9457,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv,638422.9,7,3592.533,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv5,288406.9,6,3817.1018,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv6a,19670.6,1,3978.2353,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv2/3,237947,0,3571.8616,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv1,92398.4,0,2912.5506,0
"5369_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MO,6094928,65,4168.0305,0
