Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,49827926.6,325,2274.3097,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,35366703.7,304,3111.4494,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,17447675.9,155,2883.3256,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,15855795.3,154,2973.7103,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,15855795.3,154,2973.7103,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,202539,0,3662.7165,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,202539,0,3662.7165,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRd,39577.7,0,3074,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CP,39577.7,0,3074,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRv,162961.3,0,3809.4129,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACB,162961.3,0,3809.4129,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,15692810.2,154,2965.0911,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,15405974.9,151,2967.1416,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,10802321.2,65,2877.2418,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,1512811.8,16,3237.8853,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,732982,2,2649.0809,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,194144.6,0,4065.7609,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6b,4598,0,1865,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,124839,1,1295.3186,0
"1000_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,122153.9,1,1825.6179,0
