Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,35582602,300,1654.3034,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,26668998.6,267,2126.6632,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,13040242.7,126,2066.3362,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,12516308.2,126,2073.7449,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,12516308.2,126,2073.7449,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,11161063.8,81,2080.4218,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10985013.4,79,2078.2536,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,2810942.2,31,2196.7169,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,586849.7,19,2438.5153,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,284741.9,4,2413.6324,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,959233.5,2,1845.6447,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,249318.2,4,2064,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,249318.2,4,2064,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,8174071.2,48,2034.4364,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,415339.8,4,2138.835,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,415339.8,4,2138.835,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,76152.4,0,1613.6712,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6b,458.17,0,1583,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,82225.5,3,2772.2099,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,85928.1,1,3296.321,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,170575.7,0,1419.3681,0
"5374_1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",GU,7549.4,0,977,0
