Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,38577351.3,7880,901.3484,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,29409008.3,7866,1136.8802,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,29409008.3,7866,1136.8802,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,13874468.3,3886,1169.7634,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,13673739.1,3872,1174.2738,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,13673739.1,3872,1174.2738,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,12617322,3746,1182.5486,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,12467030.3,3662,1182.9541,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3577762.4,1646,1188.8259,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,962537.2,368,1177.2086,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,227898.8,146,1388.2066,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,1344157.2,670,1196.759,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,328845.7,162,1126.2903,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,242151.4,152,1092.2771,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,86698.9,10,1235.1176,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,8889289.8,2016,1180.6554,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACA,269537.6,62,1048.2031,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd,269537.6,62,1048.2031,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd6a,18376.1,14,1234.5789,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd1,64267.2,0,957.0656,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd2/3,62908.9,0,1047.1148,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACAd5,123985.4,48,1087.1111,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA,552451,166,1142.6945,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA6a,22352.1,18,1373.7895,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA2/3,131738.8,6,1225.2835,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA5,275896.8,134,1250.1711,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ILA1,122463.4,8,819.1441,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP,52493.6,4,1464.1923,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",FRP6a,52493.6,4,1464.1923,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORB,1757143.2,492,1410.201,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl,1017573.4,142,1433.58,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl2/3,256046.2,64,1335.959,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl6a,261721.1,32,1529.4699,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBl5,499806.1,46,1437.1975,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm,338916.4,186,1347.0221,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm6a,207494.5,96,1457.6802,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm2/3,2554,2,1279.3333,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBm5,128843.2,88,1160.3833,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl,400653.4,164,1397.1478,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl2/3,31450.2,32,1136.9394,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl6a,206351.1,54,1507.6562,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ORBvl5,162852.1,78,1324.2745,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL,730205.5,190,1197.754,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL1,123983.7,0,774.4454,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL2/3,114256,10,1367.486,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL6a,186260.2,72,1364.3128,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PL5,305705.6,108,1194.2832,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AI,1471201.8,238,1149.6246,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId,976356.1,150,1166.454,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId6a,209286.1,42,1416.6294,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId2/3,213295.6,18,1145.4089,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId5,469925.3,90,1136.8568,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AId1,83849.1,0,792.175,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv,494845.6,88,1111.0538,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv5,212363.1,24,1190.206,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv6a,5010.4,0,1387.2,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv2/3,202350.9,58,1122.0619,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AIv1,75121.2,6,842.9444,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MO,4056257.2,864,1103.6931,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp,1171680.6,340,1047.7748,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp5,337557.5,108,1162.0966,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp2/3,579803.5,230,1083.3916,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOp1,254319.6,2,833.4531,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs,2884576.6,524,1120.9978,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs1,424300.1,16,1100.5186,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs2/3,736120.4,56,887.1652,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs6a,545416.4,100,1392.8685,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",MOs5,1178739.6,352,1151.4036,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXsp,150291.7,84,1152.4685,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",EP,150291.7,84,1152.4685,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",EPd,150291.7,84,1152.4685,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CNU,1056261.3,126,1079.0323,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PAL,210149.5,28,1035.3618,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PALv,210149.5,28,1035.3618,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SI,210149.5,28,1035.3618,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STR,846111.8,98,1089.4324,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",STRv,825736.4,98,1094.084,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",ACB,43473.8,2,1225.8837,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OT,782262.6,96,1088.6153,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",fiber tracts,200656.5,14,838.7173,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",cm,200656.5,14,838.7173,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",In,200656.5,14,838.7173,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",aco,95735.2,6,931.25,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",lotg,104921.4,8,747.92,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",lot,104921.4,8,747.92,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,15534540.1,3980,1105.8928,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,15320776.7,3972,1109.7644,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,15320776.7,3972,1109.7644,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,13563183.3,3724,1123.4471,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,13350110.7,3718,1128.5937,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",OLF,3367846.6,1598,1005.0028,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",AON,621222.4,134,1211.865,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",DP,249438.9,234,1199.9749,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",PIR,1390586.7,880,909.5753,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TT,320621.3,186,1057.1294,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTd,245815.2,164,1017.7161,0
"4637_slide1.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",TTv,74850.9,22,1215.3611,0
