Image,Name,Area µm^2,Num Positive,FITC: Mean,Exclude
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",,63509870.8,2942,1287.8426,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,48184645.4,2883,1643.5943,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Root,48184645.4,2883,1643.5943,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,24250354.2,1559,1595.2491,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",root,24250354.2,1559,1595.2491,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,19809019.8,1301,1528.4794,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",grey,19809019.8,1301,1528.4794,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,17524971.4,783,1601.1404,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CH,17524971.4,783,1601.1404,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10937674,624,1762.4506,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTX,10937674,624,1762.4506,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10581455.7,599,1777.3042,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",CTXpl,10581455.7,599,1777.3042,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,8465894,205,1731.4723,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",Isocortex,8465894,205,1731.4723,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SS,5760820,94,1793.8844,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SS,5760820,94,1793.8844,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp,3990314.1,64,1822.3582,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp,3990314.1,64,1822.3582,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd,2026359.6,25,1996.861,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd,2026359.6,25,1996.861,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd2/3,481428.9,6,1810.9382,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd2/3,481428.9,6,1810.9382,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd6a,435609.8,5,2129,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd6a,435609.8,5,2129,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd4,415331.4,9,2495.9395,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd4,415331.4,9,2495.9395,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd5,410973.9,1,1817.5401,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd5,410973.9,1,1817.5401,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd1,257943.8,3,1579.7737,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd1,257943.8,3,1579.7737,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd6b,25071.8,1,1602.3846,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-bfd6b,25071.8,1,1602.3846,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-tr,956615.5,24,1605.6891,0
"_01.vsi - 10x_DAPI, FITC, TRITC, Cy5_01",SSp-tr,956615.5,24,1605.6891,0
